geometry_id,mesh_id,clscale,clmax,mesh_filepath
spheroid_rx_6.235_rz_6.462,spheroid_rx_6.235_rz_6.462_NTheta_0,,,
spheroid_rx_5.439_rz_8.574,spheroid_rx_5.439_rz_8.574_NTheta_0,,,
spheroid_rx_3.166_rz_4.476,spheroid_rx_3.166_rz_4.476_NTheta_0,,,
spheroid_rx_5.967_rz_6.016,spheroid_rx_5.967_rz_6.016_NTheta_0,,,
spheroid_rx_9.041_rz_3.314,spheroid_rx_9.041_rz_3.314_NTheta_0,,,
spheroid_rx_2.369_rz_2.764,spheroid_rx_2.369_rz_2.764_NTheta_0,,,
spheroid_rx_6.411_rz_8.502,spheroid_rx_6.411_rz_8.502_NTheta_0,,,
spheroid_rx_3.442_rz_3.123,spheroid_rx_3.442_rz_3.123_NTheta_0,,,
spheroid_rx_5.217_rz_6.517,spheroid_rx_5.217_rz_6.517_NTheta_0,,,
spheroid_rx_9.736_rz_0.784,spheroid_rx_9.736_rz_0.784_NTheta_0,,,
spheroid_rx_2.621_rz_9.858,spheroid_rx_2.621_rz_9.858_NTheta_0,,,
spheroid_rx_0.191_rz_8.677,spheroid_rx_0.191_rz_8.677_NTheta_0,,,
spheroid_rx_9.009_rz_7.095,spheroid_rx_9.009_rz_7.095_NTheta_0,,,
spheroid_rx_6.414_rz_7.758,spheroid_rx_6.414_rz_7.758_NTheta_0,,,
spheroid_rx_0.572_rz_1.601,spheroid_rx_0.572_rz_1.601_NTheta_0,,,
spheroid_rx_0.618_rz_3.367,spheroid_rx_0.618_rz_3.367_NTheta_0,,,
spheroid_rx_6.009_rz_1.943,spheroid_rx_6.009_rz_1.943_NTheta_0,,,
spheroid_rx_7.091_rz_5.6,spheroid_rx_7.091_rz_5.6_NTheta_0,,,
spheroid_rx_9.535_rz_3.714,spheroid_rx_9.535_rz_3.714_NTheta_0,,,
spheroid_rx_9.286_rz_0.157,spheroid_rx_9.286_rz_0.157_NTheta_0,,,
spheroid_rx_2.159_rz_3.772,spheroid_rx_2.159_rz_3.772_NTheta_0,,,
spheroid_rx_7.005_rz_4.416,spheroid_rx_7.005_rz_4.416_NTheta_0,,,
spheroid_rx_1.885_rz_6.642,spheroid_rx_1.885_rz_6.642_NTheta_0,,,
spheroid_rx_9.834_rz_1.933,spheroid_rx_9.834_rz_1.933_NTheta_0,,,
spheroid_rx_6.105_rz_0.299,spheroid_rx_6.105_rz_0.299_NTheta_0,,,
spheroid_rx_1.05_rz_5.11,spheroid_rx_1.05_rz_5.11_NTheta_0,,,
spheroid_rx_7.662_rz_0.624,spheroid_rx_7.662_rz_0.624_NTheta_0,,,
spheroid_rx_6.79_rz_8.783,spheroid_rx_6.79_rz_8.783_NTheta_0,,,
spheroid_rx_7.229_rz_3.591,spheroid_rx_7.229_rz_3.591_NTheta_0,,,
spheroid_rx_4.873_rz_8.223,spheroid_rx_4.873_rz_8.223_NTheta_0,,,
spheroid_rx_2.651_rz_8.182,spheroid_rx_2.651_rz_8.182_NTheta_0,,,
spheroid_rx_4.529_rz_7.3,spheroid_rx_4.529_rz_7.3_NTheta_0,,,
spheroid_rx_9.419_rz_0.648,spheroid_rx_9.419_rz_0.648_NTheta_0,,,
spheroid_rx_8.005_rz_8.192,spheroid_rx_8.005_rz_8.192_NTheta_0,,,
spheroid_rx_3.375_rz_8.821,spheroid_rx_3.375_rz_8.821_NTheta_0,,,
spheroid_rx_9.619_rz_9.002,spheroid_rx_9.619_rz_9.002_NTheta_0,,,
spheroid_rx_8.641_rz_6.407,spheroid_rx_8.641_rz_6.407_NTheta_0,,,
spheroid_rx_4.649_rz_9.271,spheroid_rx_4.649_rz_9.271_NTheta_0,,,
spheroid_rx_9.585_rz_2.355,spheroid_rx_9.585_rz_2.355_NTheta_0,,,
spheroid_rx_1.614_rz_1.19,spheroid_rx_1.614_rz_1.19_NTheta_0,,,
spheroid_rx_9.981_rz_3.156,spheroid_rx_9.981_rz_3.156_NTheta_0,,,
spheroid_rx_2.989_rz_9.633,spheroid_rx_2.989_rz_9.633_NTheta_0,,,
spheroid_rx_6.467_rz_7.355,spheroid_rx_6.467_rz_7.355_NTheta_0,,,
spheroid_rx_8.743_rz_9.737,spheroid_rx_8.743_rz_9.737_NTheta_0,,,
spheroid_rx_1.886_rz_9.727,spheroid_rx_1.886_rz_9.727_NTheta_0,,,
spheroid_rx_4.049_rz_1.417,spheroid_rx_4.049_rz_1.417_NTheta_0,,,
spheroid_rx_8.08_rz_8.445,spheroid_rx_8.08_rz_8.445_NTheta_0,,,
spheroid_rx_8.25_rz_5.444,spheroid_rx_8.25_rz_5.444_NTheta_0,,,
spheroid_rx_5.81_rz_4.304,spheroid_rx_5.81_rz_4.304_NTheta_0,,,
spheroid_rx_0.736_rz_2.101,spheroid_rx_0.736_rz_2.101_NTheta_0,,,
spheroid_rx_0.85_rz_3.211,spheroid_rx_0.85_rz_3.211_NTheta_0,,,
spheroid_rx_6.66_rz_6.085,spheroid_rx_6.66_rz_6.085_NTheta_0,,,
spheroid_rx_8.288_rz_5.426,spheroid_rx_8.288_rz_5.426_NTheta_0,,,
spheroid_rx_7.273_rz_2.221,spheroid_rx_7.273_rz_2.221_NTheta_0,,,
spheroid_rx_6.11_rz_7.28,spheroid_rx_6.11_rz_7.28_NTheta_0,,,
spheroid_rx_5.2_rz_6.159,spheroid_rx_5.2_rz_6.159_NTheta_0,,,
spheroid_rx_0.983_rz_7.32,spheroid_rx_0.983_rz_7.32_NTheta_0,,,
spheroid_rx_7.212_rz_7.743,spheroid_rx_7.212_rz_7.743_NTheta_0,,,
spheroid_rx_0.438_rz_0.739,spheroid_rx_0.438_rz_0.739_NTheta_0,,,
spheroid_rx_3.407_rz_6.897,spheroid_rx_3.407_rz_6.897_NTheta_0,,,
spheroid_rx_3.585_rz_9.765,spheroid_rx_3.585_rz_9.765_NTheta_0,,,
spheroid_rx_7.96_rz_2.24,spheroid_rx_7.96_rz_2.24_NTheta_0,,,
spheroid_rx_1.7_rz_6.661,spheroid_rx_1.7_rz_6.661_NTheta_0,,,
spheroid_rx_6.486_rz_1.642,spheroid_rx_6.486_rz_1.642_NTheta_0,,,
spheroid_rx_6.667_rz_8.691,spheroid_rx_6.667_rz_8.691_NTheta_0,,,
spheroid_rx_7.348_rz_1.258,spheroid_rx_7.348_rz_1.258_NTheta_0,,,
spheroid_rx_5.302_rz_2.344,spheroid_rx_5.302_rz_2.344_NTheta_0,,,
spheroid_rx_0.31_rz_6.865,spheroid_rx_0.31_rz_6.865_NTheta_0,,,
spheroid_rx_6.092_rz_2.684,spheroid_rx_6.092_rz_2.684_NTheta_0,,,
spheroid_rx_2.64_rz_7.671,spheroid_rx_2.64_rz_7.671_NTheta_0,,,
spheroid_rx_0.049_rz_3.823,spheroid_rx_0.049_rz_3.823_NTheta_0,,,
spheroid_rx_1.294_rz_2.244,spheroid_rx_1.294_rz_2.244_NTheta_0,,,
spheroid_rx_7.363_rz_3.151,spheroid_rx_7.363_rz_3.151_NTheta_0,,,
spheroid_rx_0.645_rz_5.184,spheroid_rx_0.645_rz_5.184_NTheta_0,,,
spheroid_rx_8.712_rz_0.765,spheroid_rx_8.712_rz_0.765_NTheta_0,,,
spheroid_rx_0.593_rz_9.612,spheroid_rx_0.593_rz_9.612_NTheta_0,,,
spheroid_rx_0.517_rz_7.356,spheroid_rx_0.517_rz_7.356_NTheta_0,,,
spheroid_rx_2.036_rz_5.358,spheroid_rx_2.036_rz_5.358_NTheta_0,,,
spheroid_rx_3.358_rz_7.692,spheroid_rx_3.358_rz_7.692_NTheta_0,,,
spheroid_rx_1.624_rz_5.158,spheroid_rx_1.624_rz_5.158_NTheta_0,,,
spheroid_rx_6.87_rz_2.589,spheroid_rx_6.87_rz_2.589_NTheta_0,,,
spheroid_rx_1.709_rz_8.949,spheroid_rx_1.709_rz_8.949_NTheta_0,,,
spheroid_rx_1.965_rz_5.629,spheroid_rx_1.965_rz_5.629_NTheta_0,,,
spheroid_rx_8.302_rz_3.188,spheroid_rx_8.302_rz_3.188_NTheta_0,,,
spheroid_rx_2.629_rz_1.874,spheroid_rx_2.629_rz_1.874_NTheta_0,,,
spheroid_rx_3.411_rz_3.201,spheroid_rx_3.411_rz_3.201_NTheta_0,,,
spheroid_rx_1.272_rz_7.163,spheroid_rx_1.272_rz_7.163_NTheta_0,,,
spheroid_rx_7.616_rz_1.318,spheroid_rx_7.616_rz_1.318_NTheta_0,,,
spheroid_rx_5.514_rz_9.432,spheroid_rx_5.514_rz_9.432_NTheta_0,,,
spheroid_rx_0.263_rz_0.013,spheroid_rx_0.263_rz_0.013_NTheta_0,,,
spheroid_rx_5.479_rz_2.381,spheroid_rx_5.479_rz_2.381_NTheta_0,,,
spheroid_rx_0.3_rz_3.647,spheroid_rx_0.3_rz_3.647_NTheta_0,,,
spheroid_rx_4.455_rz_8.452,spheroid_rx_4.455_rz_8.452_NTheta_0,,,
spheroid_rx_1.667_rz_9.815,spheroid_rx_1.667_rz_9.815_NTheta_0,,,
spheroid_rx_3.647_rz_5.726,spheroid_rx_3.647_rz_5.726_NTheta_0,,,
spheroid_rx_2.369_rz_0.804,spheroid_rx_2.369_rz_0.804_NTheta_0,,,
spheroid_rx_2.851_rz_3.079,spheroid_rx_2.851_rz_3.079_NTheta_0,,,
spheroid_rx_6.872_rz_8.913,spheroid_rx_6.872_rz_8.913_NTheta_0,,,
spheroid_rx_0.653_rz_2.514,spheroid_rx_0.653_rz_2.514_NTheta_0,,,
spheroid_rx_3.11_rz_8.561,spheroid_rx_3.11_rz_8.561_NTheta_0,,,
spheroid_rx_7.336_rz_8.69,spheroid_rx_7.336_rz_8.69_NTheta_0,,,
spheroid_rx_8.02_rz_4.218,spheroid_rx_8.02_rz_4.218_NTheta_0,,,
spheroid_rx_4.642_rz_2.622,spheroid_rx_4.642_rz_2.622_NTheta_0,,,
spheroid_rx_2.501_rz_1.318,spheroid_rx_2.501_rz_1.318_NTheta_0,,,
spheroid_rx_1.825_rz_1.744,spheroid_rx_1.825_rz_1.744_NTheta_0,,,
spheroid_rx_9.836_rz_0.982,spheroid_rx_9.836_rz_0.982_NTheta_0,,,
spheroid_rx_8.571_rz_0.795,spheroid_rx_8.571_rz_0.795_NTheta_0,,,
spheroid_rx_9.218_rz_3.732,spheroid_rx_9.218_rz_3.732_NTheta_0,,,
spheroid_rx_2.91_rz_5.339,spheroid_rx_2.91_rz_5.339_NTheta_0,,,
spheroid_rx_4.032_rz_4.803,spheroid_rx_4.032_rz_4.803_NTheta_0,,,
spheroid_rx_0.6_rz_4.204,spheroid_rx_0.6_rz_4.204_NTheta_0,,,
spheroid_rx_3.517_rz_1.486,spheroid_rx_3.517_rz_1.486_NTheta_0,,,
spheroid_rx_1.814_rz_5.791,spheroid_rx_1.814_rz_5.791_NTheta_0,,,
spheroid_rx_3.759_rz_2.757,spheroid_rx_3.759_rz_2.757_NTheta_0,,,
spheroid_rx_2.161_rz_1.812,spheroid_rx_2.161_rz_1.812_NTheta_0,,,
spheroid_rx_0.527_rz_6.614,spheroid_rx_0.527_rz_6.614_NTheta_0,,,
spheroid_rx_1.972_rz_3.968,spheroid_rx_1.972_rz_3.968_NTheta_0,,,
spheroid_rx_2.508_rz_9.197,spheroid_rx_2.508_rz_9.197_NTheta_0,,,
spheroid_rx_8.95_rz_7.277,spheroid_rx_8.95_rz_7.277_NTheta_0,,,
spheroid_rx_1.635_rz_6.716,spheroid_rx_1.635_rz_6.716_NTheta_0,,,
spheroid_rx_3.395_rz_5.379,spheroid_rx_3.395_rz_5.379_NTheta_0,,,
spheroid_rx_8.24_rz_4.702,spheroid_rx_8.24_rz_4.702_NTheta_0,,,
spheroid_rx_1.557_rz_5.941,spheroid_rx_1.557_rz_5.941_NTheta_0,,,
spheroid_rx_4.357_rz_0.766,spheroid_rx_4.357_rz_0.766_NTheta_0,,,
spheroid_rx_8.899_rz_4.992,spheroid_rx_8.899_rz_4.992_NTheta_0,,,
spheroid_rx_9.267_rz_8.717,spheroid_rx_9.267_rz_8.717_NTheta_0,,,
spheroid_rx_6.258_rz_9.122,spheroid_rx_6.258_rz_9.122_NTheta_0,,,
spheroid_rx_0.243_rz_9.02,spheroid_rx_0.243_rz_9.02_NTheta_0,,,
spheroid_rx_6.938_rz_3.464,spheroid_rx_6.938_rz_3.464_NTheta_0,,,
spheroid_rx_2.098_rz_7.404,spheroid_rx_2.098_rz_7.404_NTheta_0,,,
spheroid_rx_3.742_rz_3.392,spheroid_rx_3.742_rz_3.392_NTheta_0,,,
spheroid_rx_0.904_rz_5.473,spheroid_rx_0.904_rz_5.473_NTheta_0,,,
spheroid_rx_7.071_rz_0.102,spheroid_rx_7.071_rz_0.102_NTheta_0,,,
spheroid_rx_5.828_rz_9.599,spheroid_rx_5.828_rz_9.599_NTheta_0,,,
spheroid_rx_6.7_rz_2.237,spheroid_rx_6.7_rz_2.237_NTheta_0,,,
spheroid_rx_4.186_rz_5.729,spheroid_rx_4.186_rz_5.729_NTheta_0,,,
spheroid_rx_6.091_rz_6.886,spheroid_rx_6.091_rz_6.886_NTheta_0,,,
spheroid_rx_0.799_rz_3.915,spheroid_rx_0.799_rz_3.915_NTheta_0,,,
spheroid_rx_7.859_rz_7.296,spheroid_rx_7.859_rz_7.296_NTheta_0,,,
spheroid_rx_7.708_rz_2.22,spheroid_rx_7.708_rz_2.22_NTheta_0,,,
spheroid_rx_3.651_rz_3.973,spheroid_rx_3.651_rz_3.973_NTheta_0,,,
spheroid_rx_6.638_rz_2.082,spheroid_rx_6.638_rz_2.082_NTheta_0,,,
spheroid_rx_7.655_rz_4.863,spheroid_rx_7.655_rz_4.863_NTheta_0,,,
spheroid_rx_0.742_rz_1.129,spheroid_rx_0.742_rz_1.129_NTheta_0,,,
spheroid_rx_9.746_rz_6.077,spheroid_rx_9.746_rz_6.077_NTheta_0,,,
spheroid_rx_3.556_rz_0.15,spheroid_rx_3.556_rz_0.15_NTheta_0,,,
spheroid_rx_4.481_rz_3.574,spheroid_rx_4.481_rz_3.574_NTheta_0,,,
spheroid_rx_8.354_rz_9.141,spheroid_rx_8.354_rz_9.141_NTheta_0,,,
spheroid_rx_4.963_rz_3.427,spheroid_rx_4.963_rz_3.427_NTheta_0,,,
spheroid_rx_7.292_rz_9.673,spheroid_rx_7.292_rz_9.673_NTheta_0,,,
spheroid_rx_6.217_rz_0.176,spheroid_rx_6.217_rz_0.176_NTheta_0,,,
spheroid_rx_8.32_rz_9.32,spheroid_rx_8.32_rz_9.32_NTheta_0,,,
spheroid_rx_2.522_rz_2.409,spheroid_rx_2.522_rz_2.409_NTheta_0,,,
spheroid_rx_2.599_rz_4.974,spheroid_rx_2.599_rz_4.974_NTheta_0,,,
spheroid_rx_9.956_rz_5.591,spheroid_rx_9.956_rz_5.591_NTheta_0,,,
spheroid_rx_6.116_rz_5.686,spheroid_rx_6.116_rz_5.686_NTheta_0,,,
spheroid_rx_5.738_rz_3.873,spheroid_rx_5.738_rz_3.873_NTheta_0,,,
spheroid_rx_8.584_rz_0.815,spheroid_rx_8.584_rz_0.815_NTheta_0,,,
spheroid_rx_7.66_rz_6.547,spheroid_rx_7.66_rz_6.547_NTheta_0,,,
spheroid_rx_0.818_rz_8.954,spheroid_rx_0.818_rz_8.954_NTheta_0,,,
spheroid_rx_4.384_rz_8.822,spheroid_rx_4.384_rz_8.822_NTheta_0,,,
spheroid_rx_7.642_rz_9.739,spheroid_rx_7.642_rz_9.739_NTheta_0,,,
spheroid_rx_2.831_rz_3.857,spheroid_rx_2.831_rz_3.857_NTheta_0,,,
spheroid_rx_2.174_rz_3.811,spheroid_rx_2.174_rz_3.811_NTheta_0,,,
spheroid_rx_0.036_rz_7.909,spheroid_rx_0.036_rz_7.909_NTheta_0,,,
spheroid_rx_3.279_rz_3.707,spheroid_rx_3.279_rz_3.707_NTheta_0,,,
spheroid_rx_8.359_rz_7.57,spheroid_rx_8.359_rz_7.57_NTheta_0,,,
spheroid_rx_2.31_rz_3.287,spheroid_rx_2.31_rz_3.287_NTheta_0,,,
spheroid_rx_5.788_rz_8.074,spheroid_rx_5.788_rz_8.074_NTheta_0,,,
spheroid_rx_7.915_rz_8.171,spheroid_rx_7.915_rz_8.171_NTheta_0,,,
spheroid_rx_5.602_rz_5.312,spheroid_rx_5.602_rz_5.312_NTheta_0,,,
spheroid_rx_0.123_rz_4.042,spheroid_rx_0.123_rz_4.042_NTheta_0,,,
spheroid_rx_5.525_rz_5.446,spheroid_rx_5.525_rz_5.446_NTheta_0,,,
spheroid_rx_6.609_rz_7.525,spheroid_rx_6.609_rz_7.525_NTheta_0,,,
spheroid_rx_4.273_rz_6.785,spheroid_rx_4.273_rz_6.785_NTheta_0,,,
spheroid_rx_1.071_rz_5.026,spheroid_rx_1.071_rz_5.026_NTheta_0,,,
spheroid_rx_3.602_rz_4.203,spheroid_rx_3.602_rz_4.203_NTheta_0,,,
spheroid_rx_8.076_rz_6.647,spheroid_rx_8.076_rz_6.647_NTheta_0,,,
spheroid_rx_1.623_rz_0.512,spheroid_rx_1.623_rz_0.512_NTheta_0,,,
spheroid_rx_9.126_rz_1.349,spheroid_rx_9.126_rz_1.349_NTheta_0,,,
spheroid_rx_4.688_rz_8.821,spheroid_rx_4.688_rz_8.821_NTheta_0,,,
spheroid_rx_4.22_rz_1.979,spheroid_rx_4.22_rz_1.979_NTheta_0,,,
spheroid_rx_1.55_rz_0.204,spheroid_rx_1.55_rz_0.204_NTheta_0,,,
spheroid_rx_8.003_rz_1.901,spheroid_rx_8.003_rz_1.901_NTheta_0,,,
spheroid_rx_7.589_rz_3.245,spheroid_rx_7.589_rz_3.245_NTheta_0,,,
spheroid_rx_9.342_rz_9.623,spheroid_rx_9.342_rz_9.623_NTheta_0,,,
spheroid_rx_9.749_rz_8.838,spheroid_rx_9.749_rz_8.838_NTheta_0,,,
spheroid_rx_7.815_rz_4.44,spheroid_rx_7.815_rz_4.44_NTheta_0,,,
spheroid_rx_4.481_rz_3.987,spheroid_rx_4.481_rz_3.987_NTheta_0,,,
spheroid_rx_6.189_rz_0.566,spheroid_rx_6.189_rz_0.566_NTheta_0,,,
spheroid_rx_4.317_rz_6.637,spheroid_rx_4.317_rz_6.637_NTheta_0,,,
spheroid_rx_0.422_rz_0.978,spheroid_rx_0.422_rz_0.978_NTheta_0,,,
spheroid_rx_1.197_rz_7.101,spheroid_rx_1.197_rz_7.101_NTheta_0,,,
spheroid_rx_8.288_rz_5.747,spheroid_rx_8.288_rz_5.747_NTheta_0,,,
spheroid_rx_2.36_rz_8.77,spheroid_rx_2.36_rz_8.77_NTheta_0,,,
spheroid_rx_2.098_rz_6.817,spheroid_rx_2.098_rz_6.817_NTheta_0,,,
spheroid_rx_9.117_rz_5.784,spheroid_rx_9.117_rz_5.784_NTheta_0,,,
spheroid_rx_0.326_rz_0.082,spheroid_rx_0.326_rz_0.082_NTheta_0,,,
spheroid_rx_3.275_rz_2.279,spheroid_rx_3.275_rz_2.279_NTheta_0,,,
spheroid_rx_0.107_rz_8.638,spheroid_rx_0.107_rz_8.638_NTheta_0,,,
spheroid_rx_1.592_rz_5.007,spheroid_rx_1.592_rz_5.007_NTheta_0,,,
spheroid_rx_1.943_rz_0.81,spheroid_rx_1.943_rz_0.81_NTheta_0,,,
spheroid_rx_3.706_rz_3.392,spheroid_rx_3.706_rz_3.392_NTheta_0,,,
spheroid_rx_6.635_rz_9.576,spheroid_rx_6.635_rz_9.576_NTheta_0,,,
spheroid_rx_4.231_rz_1.85,spheroid_rx_4.231_rz_1.85_NTheta_0,,,
spheroid_rx_3.265_rz_3.228,spheroid_rx_3.265_rz_3.228_NTheta_0,,,
spheroid_rx_6.401_rz_5.502,spheroid_rx_6.401_rz_5.502_NTheta_0,,,
spheroid_rx_2.358_rz_5.998,spheroid_rx_2.358_rz_5.998_NTheta_0,,,
spheroid_rx_2.902_rz_9.194,spheroid_rx_2.902_rz_9.194_NTheta_0,,,
spheroid_rx_6.251_rz_1.844,spheroid_rx_6.251_rz_1.844_NTheta_0,,,
spheroid_rx_9.622_rz_7.251,spheroid_rx_9.622_rz_7.251_NTheta_0,,,
spheroid_rx_9.77_rz_3.247,spheroid_rx_9.77_rz_3.247_NTheta_0,,,
spheroid_rx_2.871_rz_1.381,spheroid_rx_2.871_rz_1.381_NTheta_0,,,
spheroid_rx_7.623_rz_6.854,spheroid_rx_7.623_rz_6.854_NTheta_0,,,
spheroid_rx_2.527_rz_0.139,spheroid_rx_2.527_rz_0.139_NTheta_0,,,
spheroid_rx_5.224_rz_8.944,spheroid_rx_5.224_rz_8.944_NTheta_0,,,
spheroid_rx_4.625_rz_7.662,spheroid_rx_4.625_rz_7.662_NTheta_0,,,
spheroid_rx_7.298_rz_3.966,spheroid_rx_7.298_rz_3.966_NTheta_0,,,
spheroid_rx_2.985_rz_6.38,spheroid_rx_2.985_rz_6.38_NTheta_0,,,
spheroid_rx_2.834_rz_7.615,spheroid_rx_2.834_rz_7.615_NTheta_0,,,
spheroid_rx_2.475_rz_2.119,spheroid_rx_2.475_rz_2.119_NTheta_0,,,
spheroid_rx_5.257_rz_9.148,spheroid_rx_5.257_rz_9.148_NTheta_0,,,
spheroid_rx_7.517_rz_8.764,spheroid_rx_7.517_rz_8.764_NTheta_0,,,
spheroid_rx_2.382_rz_3.14,spheroid_rx_2.382_rz_3.14_NTheta_0,,,
spheroid_rx_7.967_rz_7.036,spheroid_rx_7.967_rz_7.036_NTheta_0,,,
spheroid_rx_2.826_rz_6.834,spheroid_rx_2.826_rz_6.834_NTheta_0,,,
spheroid_rx_7.808_rz_1.882,spheroid_rx_7.808_rz_1.882_NTheta_0,,,
spheroid_rx_4.366_rz_9.297,spheroid_rx_4.366_rz_9.297_NTheta_0,,,
spheroid_rx_6.574_rz_3.428,spheroid_rx_6.574_rz_3.428_NTheta_0,,,
spheroid_rx_2.157_rz_9.303,spheroid_rx_2.157_rz_9.303_NTheta_0,,,
spheroid_rx_1.004_rz_4.202,spheroid_rx_1.004_rz_4.202_NTheta_0,,,
spheroid_rx_2.952_rz_2.068,spheroid_rx_2.952_rz_2.068_NTheta_0,,,
spheroid_rx_2.457_rz_2.137,spheroid_rx_2.457_rz_2.137_NTheta_0,,,
spheroid_rx_1.595_rz_6.612,spheroid_rx_1.595_rz_6.612_NTheta_0,,,
spheroid_rx_5.551_rz_4.245,spheroid_rx_5.551_rz_4.245_NTheta_0,,,
spheroid_rx_7.005_rz_1.145,spheroid_rx_7.005_rz_1.145_NTheta_0,,,
spheroid_rx_3.494_rz_1.434,spheroid_rx_3.494_rz_1.434_NTheta_0,,,
spheroid_rx_8.635_rz_5.615,spheroid_rx_8.635_rz_5.615_NTheta_0,,,
spheroid_rx_1.68_rz_7.52,spheroid_rx_1.68_rz_7.52_NTheta_0,,,
spheroid_rx_6.954_rz_3.029,spheroid_rx_6.954_rz_3.029_NTheta_0,,,
spheroid_rx_6.821_rz_0.045,spheroid_rx_6.821_rz_0.045_NTheta_0,,,
spheroid_rx_3.219_rz_2.449,spheroid_rx_3.219_rz_2.449_NTheta_0,,,
spheroid_rx_3.07_rz_5.431,spheroid_rx_3.07_rz_5.431_NTheta_0,,,
spheroid_rx_5.879_rz_6.32,spheroid_rx_5.879_rz_6.32_NTheta_0,,,
spheroid_rx_9.999_rz_9.844,spheroid_rx_9.999_rz_9.844_NTheta_0,,,
spheroid_rx_8.537_rz_9.663,spheroid_rx_8.537_rz_9.663_NTheta_0,,,
spheroid_rx_3.751_rz_4.829,spheroid_rx_3.751_rz_4.829_NTheta_0,,,
spheroid_rx_6.496_rz_0.456,spheroid_rx_6.496_rz_0.456_NTheta_0,,,
spheroid_rx_8.444_rz_2.912,spheroid_rx_8.444_rz_2.912_NTheta_0,,,
spheroid_rx_8.215_rz_4.785,spheroid_rx_8.215_rz_4.785_NTheta_0,,,
spheroid_rx_0.304_rz_8.136,spheroid_rx_0.304_rz_8.136_NTheta_0,,,
spheroid_rx_9.395_rz_0.31,spheroid_rx_9.395_rz_0.31_NTheta_0,,,
spheroid_rx_5.673_rz_0.691,spheroid_rx_5.673_rz_0.691_NTheta_0,,,
spheroid_rx_9.704_rz_2.42,spheroid_rx_9.704_rz_2.42_NTheta_0,,,
spheroid_rx_7.295_rz_2.414,spheroid_rx_7.295_rz_2.414_NTheta_0,,,
spheroid_rx_2.228_rz_0.099,spheroid_rx_2.228_rz_0.099_NTheta_0,,,
spheroid_rx_2.914_rz_2.743,spheroid_rx_2.914_rz_2.743_NTheta_0,,,
spheroid_rx_0.962_rz_8.098,spheroid_rx_0.962_rz_8.098_NTheta_0,,,
spheroid_rx_8.505_rz_4.284,spheroid_rx_8.505_rz_4.284_NTheta_0,,,
spheroid_rx_2.001_rz_4.221,spheroid_rx_2.001_rz_4.221_NTheta_0,,,
spheroid_rx_7.063_rz_8.43,spheroid_rx_7.063_rz_8.43_NTheta_0,,,
spheroid_rx_5.546_rz_4.471,spheroid_rx_5.546_rz_4.471_NTheta_0,,,
spheroid_rx_1.709_rz_6.096,spheroid_rx_1.709_rz_6.096_NTheta_0,,,
spheroid_rx_6.98_rz_6.772,spheroid_rx_6.98_rz_6.772_NTheta_0,,,
spheroid_rx_0.046_rz_4.007,spheroid_rx_0.046_rz_4.007_NTheta_0,,,
spheroid_rx_0.165_rz_3.681,spheroid_rx_0.165_rz_3.681_NTheta_0,,,
spheroid_rx_9.633_rz_6.585,spheroid_rx_9.633_rz_6.585_NTheta_0,,,
spheroid_rx_0.311_rz_0.064,spheroid_rx_0.311_rz_0.064_NTheta_0,,,
spheroid_rx_6.579_rz_1.635,spheroid_rx_6.579_rz_1.635_NTheta_0,,,
spheroid_rx_1.235_rz_3.678,spheroid_rx_1.235_rz_3.678_NTheta_0,,,
spheroid_rx_9.849_rz_2.768,spheroid_rx_9.849_rz_2.768_NTheta_0,,,
spheroid_rx_2.923_rz_6.607,spheroid_rx_2.923_rz_6.607_NTheta_0,,,
spheroid_rx_6.203_rz_9.403,spheroid_rx_6.203_rz_9.403_NTheta_0,,,
spheroid_rx_5.757_rz_4.862,spheroid_rx_5.757_rz_4.862_NTheta_0,,,
spheroid_rx_4.085_rz_5.131,spheroid_rx_4.085_rz_5.131_NTheta_0,,,
spheroid_rx_5.25_rz_4.143,spheroid_rx_5.25_rz_4.143_NTheta_0,,,
spheroid_rx_7.724_rz_5.31,spheroid_rx_7.724_rz_5.31_NTheta_0,,,
spheroid_rx_5.518_rz_9.818,spheroid_rx_5.518_rz_9.818_NTheta_0,,,
spheroid_rx_4.087_rz_3.839,spheroid_rx_4.087_rz_3.839_NTheta_0,,,
spheroid_rx_3.481_rz_0.26,spheroid_rx_3.481_rz_0.26_NTheta_0,,,
spheroid_rx_9.008_rz_4.691,spheroid_rx_9.008_rz_4.691_NTheta_0,,,
spheroid_rx_8.334_rz_4.899,spheroid_rx_8.334_rz_4.899_NTheta_0,,,
spheroid_rx_1.499_rz_1.91,spheroid_rx_1.499_rz_1.91_NTheta_0,,,
spheroid_rx_5.954_rz_3.641,spheroid_rx_5.954_rz_3.641_NTheta_0,,,
spheroid_rx_0.163_rz_5.834,spheroid_rx_0.163_rz_5.834_NTheta_0,,,
spheroid_rx_5.717_rz_9.24,spheroid_rx_5.717_rz_9.24_NTheta_0,,,
spheroid_rx_9.411_rz_7.918,spheroid_rx_9.411_rz_7.918_NTheta_0,,,
spheroid_rx_1.759_rz_7.72,spheroid_rx_1.759_rz_7.72_NTheta_0,,,
spheroid_rx_8.195_rz_9.975,spheroid_rx_8.195_rz_9.975_NTheta_0,,,
spheroid_rx_8.605_rz_2.618,spheroid_rx_8.605_rz_2.618_NTheta_0,,,
spheroid_rx_9.119_rz_5.17,spheroid_rx_9.119_rz_5.17_NTheta_0,,,
