simulation_id,simulation_type,mesh_id,material_surr,material_particle,simulation_result_filepath,tolerance,start_times,end_times,RelOrient_id
vac__Au_spheroid_rx_8.383_rz_1.885_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.383_rz_1.885_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.383_rz_1.885_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.12_rz_0.647_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.12_rz_0.647_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.12_rz_0.647_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_9.291_rz_9.348_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_9.291_rz_9.348_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_9.291_rz_9.348_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.092_rz_2.271_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.092_rz_2.271_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.092_rz_2.271_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_2.184_rz_2.8_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.184_rz_2.8_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_2.184_rz_2.8_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.236_rz_1.187_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.236_rz_1.187_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.236_rz_1.187_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.218_rz_0.441_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.218_rz_0.441_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.218_rz_0.441_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_0.933_rz_0.939_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.933_rz_0.939_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_0.933_rz_0.939_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_6.992_rz_4.945_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.992_rz_4.945_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_6.992_rz_4.945_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.053_rz_4.187_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.053_rz_4.187_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.053_rz_4.187_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_1.591_rz_9.117_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.591_rz_9.117_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_1.591_rz_9.117_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_6.776_rz_5.503_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.776_rz_5.503_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_6.776_rz_5.503_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_5.675_rz_6.309_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_5.675_rz_6.309_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_5.675_rz_6.309_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.513_rz_6.766_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.513_rz_6.766_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.513_rz_6.766_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.613_rz_4.917_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.613_rz_4.917_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.613_rz_4.917_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.775_rz_5.512_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.775_rz_5.512_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.775_rz_5.512_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.547_rz_0.397_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.547_rz_0.397_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.547_rz_0.397_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_5.18_rz_8.537_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_5.18_rz_8.537_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_5.18_rz_8.537_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_2.935_rz_7.25_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.935_rz_7.25_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_2.935_rz_7.25_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_1.261_rz_1.508_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.261_rz_1.508_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_1.261_rz_1.508_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_7.243_rz_0.419_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.243_rz_0.419_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_7.243_rz_0.419_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_9.365_rz_3.901_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_9.365_rz_3.901_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_9.365_rz_3.901_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.644_rz_6.01_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.644_rz_6.01_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.644_rz_6.01_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_2.499_rz_7.634_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.499_rz_7.634_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_2.499_rz_7.634_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.141_rz_1.973_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.141_rz_1.973_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.141_rz_1.973_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.555_rz_7.236_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.555_rz_7.236_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.555_rz_7.236_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_2.454_rz_0.794_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.454_rz_0.794_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_2.454_rz_0.794_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.076_rz_3.756_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.076_rz_3.756_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.076_rz_3.756_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_6.537_rz_2.177_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.537_rz_2.177_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_6.537_rz_2.177_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.258_rz_6.853_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.258_rz_6.853_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.258_rz_6.853_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.901_rz_8.146_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.901_rz_8.146_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.901_rz_8.146_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_1.397_rz_2.02_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.397_rz_2.02_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_1.397_rz_2.02_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_0.407_rz_0.17_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.407_rz_0.17_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_0.407_rz_0.17_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.452_rz_4.769_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.452_rz_4.769_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.452_rz_4.769_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_6.129_rz_0.9_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.129_rz_0.9_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_6.129_rz_0.9_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_6.872_rz_1.899_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.872_rz_1.899_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_6.872_rz_1.899_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.804_rz_6.904_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.804_rz_6.904_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.804_rz_6.904_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_0.58_rz_7.313_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.58_rz_7.313_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_0.58_rz_7.313_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.125_rz_7.775_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.125_rz_7.775_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.125_rz_7.775_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.401_rz_2.441_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.401_rz_2.441_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.401_rz_2.441_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_9.32_rz_6.586_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_9.32_rz_6.586_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_9.32_rz_6.586_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.285_rz_7.252_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.285_rz_7.252_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.285_rz_7.252_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_2.063_rz_0.829_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.063_rz_0.829_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_2.063_rz_0.829_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_6.975_rz_2.719_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.975_rz_2.719_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_6.975_rz_2.719_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_1.65_rz_5.57_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.65_rz_5.57_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_1.65_rz_5.57_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_0.382_rz_1.31_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.382_rz_1.31_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_0.382_rz_1.31_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_7.306_rz_1.737_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.306_rz_1.737_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_7.306_rz_1.737_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_2.47_rz_8.764_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.47_rz_8.764_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_2.47_rz_8.764_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_1.04_rz_8.062_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_1.04_rz_8.062_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_1.04_rz_8.062_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_3.253_rz_1.079_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_3.253_rz_1.079_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_3.253_rz_1.079_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_6.181_rz_8.837_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.181_rz_8.837_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_6.181_rz_8.837_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_4.563_rz_8.49_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_4.563_rz_8.49_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_4.563_rz_8.49_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_2.917_rz_7.902_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_2.917_rz_7.902_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_2.917_rz_7.902_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_6.412_rz_3.66_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.412_rz_3.66_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_6.412_rz_3.66_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_6.543_rz_5.9_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.543_rz_5.9_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_6.543_rz_5.9_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_5.3_rz_4.723_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_5.3_rz_4.723_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_5.3_rz_4.723_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_5.128_rz_5.394_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_5.128_rz_5.394_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_5.128_rz_5.394_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_9.869_rz_2.146_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_9.869_rz_2.146_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_9.869_rz_2.146_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_6.942_rz_2.234_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_6.942_rz_2.234_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_6.942_rz_2.234_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_8.522_rz_2.27_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_8.522_rz_2.27_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_8.522_rz_2.27_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_0.123_rz_4.3_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_0.123_rz_4.3_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_0.123_rz_4.3_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
vac__Au_spheroid_rx_7.383_rz_5.385_NTheta_0_.tmatrix_smarties._,tmatrix_smarties,spheroid_rx_7.383_rz_5.385_NTheta_0,vac,Au,/home/melzouka/elzouka_codes_library/Python/SphEM/results/compare_Tmatrix_scattering_fixed_tmatrix_fixed_mesh____test_datastructure/spheroid//vac__Au_spheroid_rx_7.383_rz_5.385_NTheta_0_.tmatrix_smarties._*.HDF5,0.0,To be coded,To be coded,
